q_mods,case_id,method,qerror,feedback_residual_mean,feedback_residual_max,stage1_ms,projection_ms,total_ms
20,sim_case_0005,oasis_fast_iter_25,1.0225970794426507,0.01663194221974887,0.07077354540549753,1.0220829863101244,9.847500012256205,10.86958299856633
20,sim_case_0005,oasis_fast_iter_50,1.0225970794426507,0.01663194221974887,0.07077354540549753,1.0220829863101244,12.96733389608562,13.989416882395744
20,sim_case_0005,oasis_fast_iter_100,1.0225970794426507,0.01663194221974887,0.07077354540549753,1.0220829863101244,38.68370898999274,39.70579197630286
20,sim_case_0006,stale,2.144369058042548,0.12698335162434513,0.40300341939055506,0.0,0.0,0.0
20,sim_case_0006,fresh,1.0,0.049414670998744005,0.15231526792643835,0.0,0.0,0.0
20,sim_case_0006,oasis_no_proj,1.2197548818582205,0.09515920605796675,0.35587391816916836,1.006208942271769,0.0,1.006208942271769
20,sim_case_0006,isomer,1.3624923993352565,0.03538209665084457,0.08402697140973481,0.0,40.30400002375245,40.30400002375245
20,sim_case_0006,oasis_full,1.3578564441335301,0.03917682408097919,0.11263244959794616,1.006208942271769,39.817709010094404,40.82391795236617
20,sim_case_0006,oasis_fast_iter_25,1.304754184404184,0.04241780421637511,0.15230515221468865,1.006208942271769,12.229124899022281,13.23533384129405
20,sim_case_0006,oasis_fast_iter_50,1.3578564441335301,0.03917682408097919,0.11263244959794616,1.006208942271769,15.60987497214228,16.616083914414048
20,sim_case_0006,oasis_fast_iter_100,1.3578564441335301,0.03917682408097919,0.11263244959794616,1.006208942271769,23.913666955195367,24.919875897467136
20,sim_case_0007,stale,3.7287246077562863,0.1479872094605673,0.44302544292558493,0.0,0.0,0.0
20,sim_case_0007,fresh,1.0,0.030807871349569266,0.2407226644144144,0.0,0.0,0.0
20,sim_case_0007,oasis_no_proj,1.0634061438137212,0.038205637076424985,0.20524055583036357,1.0112500749528408,0.0,1.0112500749528408
20,sim_case_0007,isomer,1.0144458245895076,0.03206003453304691,0.24017666888065192,0.0,91.10704204067588,91.10704204067588
20,sim_case_0007,oasis_full,1.0194543140109544,0.031821810260619116,0.24017651281875768,1.0112500749528408,90.53699998185039,91.54825005680323
20,sim_case_0007,oasis_fast_iter_25,1.0194543140109544,0.031821810260619116,0.24017651281875768,1.0112500749528408,10.107750073075294,11.119000148028135
20,sim_case_0007,oasis_fast_iter_50,1.0194543140109544,0.031821810260619116,0.24017651281875768,1.0112500749528408,15.974999987520278,16.98625006247312
20,sim_case_0007,oasis_fast_iter_100,1.0194543140109544,0.031821810260619116,0.24017651281875768,1.0112500749528408,54.02495805174112,55.036208126693964
